dialogue_id,utterance_id,speaker,overall_turn,overall_position,sales_turn,sales_position,elapsed_seconds,time_position,word_count,char_count,text,continuing_dialogue,providing_information,goal_acceptance
72,72_2,sales,1,0.027777777777777776,0,0.0,26.0,0.01474758933635848,3,33,こんばんは！AI SALES です。本日はどのような商品をお求めでしょうか？,neutral,neutral,neutral
72,72_3,user,2,0.05555555555555555,,,103.0,0.058423142370958595,1,15,ワイヤレスイヤホンが欲しいです。,,,
72,72_4,sales,3,0.08333333333333333,1,0.041666666666666664,129.0,0.07317073170731707,1,18,ありがとうございます。回答を生成中です。,neutral,neutral,neutral
72,72_5,sales,4,0.1111111111111111,2,0.08333333333333333,209.0,0.11854792966534317,5,47,イヤホンで重視する点はなんですか？ A：価格 B：音質 C：仕事利用での快適さ D：その他（ご要望を教えてください）,positive,positive,positive
72,72_6,user,5,0.1388888888888889,,,255.0,0.14463981849120816,1,20,手頃な価格で音質が結構良い物はありますか。,,,
72,72_7,sales,6,0.16666666666666666,3,0.125,282.0,0.15995462280204198,1,20,ありがとうございます。商品を検索しています。,neutral,neutral,neutral
72,72_9,sales,7,0.19444444444444445,4,0.16666666666666666,408.0,0.23142370958593306,1,98,こちらの商品がAeroSoundシリーズのミドルクラスモデルとなります。高音質を維持しながらノイズキャンセル機能もついており、音楽を聴いたり仕事でのオンライン会議などマルチに活躍できるモデルとなります。,positive,positive,positive
72,72_10,user,8,0.2222222222222222,,,464.0,0.2631877481565513,1,30,なるほど。もう少し安価な製品との違いはどんなところがありますか。,,,
72,72_11,sales,9,0.25,5,0.20833333333333334,498.0,0.2824730572887124,1,21,ご質問ありがとうございます。回答を生成中です。,neutral,neutral,neutral
72,72_12,sales,10,0.2777777777777778,6,0.25,561.0,0.31820760068065795,3,28,主な違いは下記2点です。 ①ノイズキャンセリングの有無 ②音質,positive,positive,positive
72,72_14,sales,11,0.3055555555555556,7,0.2916666666666667,615.0,0.3488372093023256,1,47,通勤で音楽を聴いたり、ロックなどの重低音のクオリティを求めないのであれば上記モデルがおすすめです。,positive,positive,positive
72,72_15,user,12,0.3333333333333333,,,642.0,0.3641520136131594,1,37,ありがとうございます。では、ノイズキャンセリングはどれくらい音を遮断できますか。,,,
72,72_16,sales,13,0.3611111111111111,8,0.3333333333333333,681.0,0.38627339761769713,1,20,質問ありがとうございます。回答を生成中です。,neutral,neutral,neutral
72,72_17,sales,14,0.3888888888888889,9,0.375,792.0,0.4492342597844583,3,70,ノイズキャンセリングは下記イメージのレベルで音を遮断できます。 ・電車で外部の会話が聞こえない程度 ・ゲームセンターなどで周囲の音が聞こえない程度,positive,positive,positive
72,72_18,user,15,0.4166666666666667,,,833.0,0.47249007373794666,1,29,結構遮断できそうなんですね。一回の充電でどれくらい使えますか。,,,
72,72_19,sales,16,0.4444444444444444,10,0.4166666666666667,872.0,0.4946114577424844,1,8,回答を生成中です。,neutral,neutral,neutral
72,72_20,sales,17,0.4722222222222222,11,0.4583333333333333,949.0,0.5382870107770845,9,102,・AeroSound Air-Buds Lite 最大18時間の再生時間、最大12時間の連続通話時間 ・AeroSound Air-Buds AeroSound Air-Buds 最大24時間の再生時間、最大18時間の連続通話時間,positive,positive,positive
72,72_21,sales,18,0.5,12,0.5,961.0,0.5450935904707884,1,15,上記充電使用時間のイメージです。,neutral,neutral,neutral
72,72_22,sales,19,0.5277777777777778,13,0.5416666666666666,976.0,0.5536018150879183,1,17,※バッテリー（イヤホン+充電ケース使用時,neutral,neutral,neutral
72,72_23,user,20,0.5555555555555556,,,1025.0,0.5813953488372093,1,30,通勤・通学で何往復も使えそうです。ペアリングは簡単にできますか。,,,
72,72_24,sales,21,0.5833333333333334,14,0.5833333333333334,1046.0,0.5933068633011912,1,8,回答を生成中です。,neutral,neutral,neutral
72,72_25,sales,22,0.6111111111111112,15,0.625,1091.0,0.6188315371525809,1,15,はい！ペアリングは簡単にできます！,positive,positive,positive
72,72_26,sales,23,0.6388888888888888,16,0.6666666666666666,1136.0,0.6443562110039706,1,50,Bluetoothを搭載しているので10m以内でイヤホンケースを開くと自動的にデバイスと接続されます。,positive,positive,positive
72,72_27,user,24,0.6666666666666666,,,1188.0,0.6738513896766875,1,19,便利ですね。耳の部分はシリコンゴムですか。,,,
72,72_28,sales,25,0.6944444444444444,17,0.7083333333333334,1208.0,0.685195689166194,1,9,はいとても便利です！,positive,positive,positive
72,72_29,sales,26,0.7222222222222222,18,0.75,1283.0,0.7277368122518435,1,16,はい！シリコンんゴム素材となります！,positive,positive,positive
72,72_30,user,27,0.75,,,1398.0,0.792966534316506,1,17,耳に優しそうです。片耳でも使えますか。,,,
72,72_31,sales,28,0.7777777777777778,19,0.7916666666666666,1425.0,0.8082813386273398,1,9,はい！耳に優しいです。,positive,positive,positive
72,72_32,sales,29,0.8055555555555556,20,0.8333333333333334,1446.0,0.8201928530913216,1,14,片耳でも問題なく使用できます！,positive,positive,positive
72,72_33,user,30,0.8333333333333334,,,1494.0,0.8474191718661372,1,20,使い勝手が良さそうですね。水には強いですか。,,,
72,72_34,sales,31,0.8611111111111112,21,0.875,1524.0,0.8644356211003971,1,8,回答を生成中です。,neutral,neutral,neutral
72,72_35,sales,32,0.8888888888888888,22,0.9166666666666666,1597.0,0.9058423142370958,6,62,AeroSound Air-Buds AeroSound Air-Buds Pro 上記2モデルに関しては防塵・耐水モデルとなっております。,positive,positive,positive
72,72_36,user,33,0.9166666666666666,,,1669.0,0.9466817923993194,2,41,わかりました。ありがとうございます。AeroSound Air-Budsに興味を持ちました。,,,
72,72_37,sales,34,0.9444444444444444,23,0.9583333333333334,1708.0,0.968803176403857,1,19,ご興味を持って頂きありがとうございます。,positive,positive,positive
72,72_39,sales,35,0.9722222222222222,24,1.0,1753.0,0.9943278502552467,1,39,本日お買い物いただくと1ヶ月間無料返品保証がついてきますので是非お試しください！,positive,positive,positive
72,72_40,user,36,1.0,,,1763.0,1.0,1,21,説明ありがとうございます。それにしておきます。,,,
73,73_1,sales,0,0.0,0,0.0,0.0,0.0,1,27,こんばんは！私はワイヤレスイヤホンのご案内専用Botです。,neutral,neutral,neutral
73,73_2,sales,1,0.05,1,0.09090909090909091,11.0,0.01950354609929078,1,18,あなたに最適なイヤホンをご案内します。,neutral,neutral,neutral
73,73_3,user,2,0.1,,,22.0,0.03900709219858156,1,8,お願いいたします。,,,
73,73_4,sales,3,0.15,2,0.18181818181818182,41.0,0.0726950354609929,1,16,どのようなイヤホンをお探しですか？,neutral,neutral,neutral
73,73_5,user,4,0.2,,,62.0,0.1099290780141844,1,20,ノイズキャンセリング機能があると良いです,,,
73,73_6,sales,5,0.25,3,0.2727272727272727,75.0,0.13297872340425532,1,10,ありがとうございます。,positive,positive,neutral
73,73_7,sales,6,0.3,4,0.36363636363636365,104.0,0.18439716312056736,1,19,イヤホンの使用想定時間を教えてください,neutral,neutral,neutral
73,73_8,user,7,0.35,,,120.0,0.2127659574468085,1,10,1日2時間くらいです,,,
73,73_9,sales,8,0.4,5,0.45454545454545453,141.0,0.25,1,25,普段スマートフォンで会話されることは多いでしょうか？,neutral,neutral,neutral
73,73_10,user,9,0.45,,,173.0,0.3067375886524823,1,2,はい,,,
73,73_11,sales,10,0.5,6,0.5454545454545454,185.0,0.3280141843971631,1,7,承知致しました。,positive,neutral,neutral
73,73_12,sales,11,0.55,7,0.6363636363636364,232.0,0.41134751773049644,1,18,外出での使用は多いですか？（通勤、通学など）,neutral,neutral,neutral
73,73_13,user,12,0.6,,,241.0,0.42730496453900707,1,4,そうです,,,
73,73_14,sales,13,0.65,8,0.7272727272727273,256.0,0.45390070921985815,1,15,おススメのイヤホンを選定します。,positive,positive,positive
73,73_16,sales,14,0.7,9,0.8181818181818182,286.0,0.5070921985815603,1,16,こちらのイヤホンをおススメします。,neutral,neutral,neutral
73,73_17,user,15,0.75,,,297.0,0.526595744680851,1,5,なぜですか？,,,
73,73_18,user,16,0.8,,,428.0,0.7588652482269503,1,18,ノイズキャンセリング機能はありますか？,,,
73,73_19,sales,17,0.85,10,0.9090909090909091,450.0,0.7978723404255319,4,107,はい、理由は以下3点です。 １．ノイズキャンセリング機能搭載 ２．会話検知機能や適応型外部音取り込みモードを搭載。これにより、周囲の音を分析し、会話が検出されると自動的に音量を調整。必要な音だけを取り込むことが可能になります。 ３．再生時間,positive,positive,positive
73,73_20,user,18,0.9,,,493.0,0.874113475177305,1,9,なるほど。完璧ですね。,,,
73,73_21,sales,19,0.95,11,1.0,543.0,0.9627659574468085,1,37,会話を多くされる方へはマイク性能の完備したProモデルをおススメしています。,positive,positive,positive
73,73_22,user,20,1.0,,,564.0,1.0,1,13,それにしようかなと思います,,,
74,74_1,sales,0,0.0,0,0.0,0.0,0.0,1,22,こんにちは！本日はどのようなご要望がありますか？,neutral,neutral,neutral
74,74_2,user,1,0.07142857142857142,,,20.0,0.03944773175542406,1,16,ワイヤレスイヤホンを探しています。,,,
74,74_3,sales,2,0.14285714285714285,1,0.1111111111111111,49.0,0.09664694280078895,1,21,ご返信ありがとうございます。回答を生成中です。,neutral,neutral,neutral
74,74_4,sales,3,0.21428571428571427,2,0.2222222222222222,119.0,0.23471400394477318,4,42,どのようなイヤホンをお探しですか？ A:コスト重視 B:音質重視 C:機能性重視（ノイズキャンセル等）,neutral,neutral,neutral
74,74_5,user,4,0.2857142857142857,,,138.0,0.27218934911242604,1,3,Aです。,,,
74,74_6,sales,5,0.35714285714285715,3,0.3333333333333333,205.0,0.40433925049309666,4,42,ご回答ありがとうございます！主な利用シーンを教えてください。 A:仕事 B:音楽を楽しむ C:その他,neutral,neutral,neutral
74,74_7,user,6,0.42857142857142855,,,219.0,0.4319526627218935,1,3,Bです。,,,
74,74_8,sales,7,0.5,4,0.4444444444444444,262.0,0.5167652859960552,1,30,ご回答ありがとうございます！あなたにおすすめの商品を検索中です。,neutral,neutral,positive
74,74_10,sales,8,0.5714285714285714,5,0.5555555555555556,284.0,0.5601577909270217,1,10,あなたへのおすすめの,neutral,neutral,neutral
74,74_11,sales,9,0.6428571428571429,6,0.6666666666666666,290.0,0.571992110453649,1,8,商品はこちらです！,neutral,neutral,neutral
74,74_12,sales,10,0.7142857142857143,7,0.7777777777777778,328.0,0.6469428007889546,1,35,ロックなどの重低音もクリアに聞こえるコストぱどーマンスに優れた商品です。,neutral,neutral,positive
74,74_14,sales,11,0.7857142857142857,8,0.8888888888888888,384.0,0.757396449704142,1,34,音楽が楽しめればいいという方向けにリーズナブルな上記商品もございます。,neutral,neutral,positive
74,74_16,user,12,0.8571428571428571,,,464.0,0.9151873767258383,1,22,"私にはエントリーモデルで十分なので、11,000",,,
74,74_17,user,13,0.9285714285714286,,,488.0,0.9625246548323472,1,10,円の商品を購入します。,,,
74,74_18,sales,14,1.0,9,1.0,507.0,1.0,1,27,承知いたしました。お買い求めいただきありがとうございます。,neutral,neutral,neutral
75,75_1,sales,0,0.0,0,0.0,0.0,0.0,1,30,こんにちは。イヤホンに興味を持っていただき、ありがとうございます。,positive,positive,positive
75,75_2,user,1,0.05,,,12.0,0.027586206896551724,1,5,こんにちは。,,,
75,75_3,sales,2,0.1,1,0.08333333333333333,36.0,0.08275862068965517,1,25,イヤホンを選ぶときに重視したい点をお聞きしたいです。,positive,positive,positive
75,75_4,user,3,0.15,,,54.0,0.12413793103448276,1,11,音質の良さを重視します。,,,
75,75_5,sales,4,0.2,2,0.16666666666666666,66.0,0.15172413793103448,1,19,3つとも音質は良いものを用意しています。,negative,negative,negative
75,75_6,sales,5,0.25,3,0.25,90.0,0.20689655172413793,1,47,Liteでも十分ポップミュージックを楽しめますし、クラシック音楽ならProの購入をおすすめします。,neutral,neutral,neutral
75,75_7,user,6,0.3,,,119.0,0.2735632183908046,1,9,値段も気になります。,,,
75,75_8,sales,7,0.35,4,0.3333333333333333,167.0,0.3839080459770115,6,103,一番安いのはAeroSound Air-Buds Liteの1万1000円、その次は2万2000円のAeroSound Air-Buds、一番高いのがAeroSound Air-Buds Proで3万3000円（いずれも税込）です。,neutral,neutral,neutral
75,75_9,user,8,0.4,,,206.0,0.4735632183908046,1,29,かなり差がありますが、高いものを購入するメリットはありますか？,,,
75,75_10,sales,9,0.45,5,0.4166666666666667,215.0,0.4942528735632184,1,26,ちなみにクレジットカードで3回まで分割払いが可能です。,neutral,neutral,neutral
75,75_11,sales,10,0.5,6,0.5,232.0,0.5333333333333333,1,23,Proは防水機能67で、ワイヤレス充電もできます。,positive,positive,positive
75,75_12,sales,11,0.55,7,0.5833333333333334,263.0,0.6045977011494252,1,40,Proは最大30時間の再生、24時間の通話が可能です。会話特化型の機能も付いています。,positive,positive,positive
75,75_13,user,12,0.6,,,295.0,0.6781609195402298,1,30,そこまで良い機能があるなら高い物を買った方が良いのでしょうか。,,,
75,75_14,sales,13,0.65,8,0.6666666666666666,318.0,0.7310344827586207,1,37,Liteには防水機能がないので、外でイヤホンを使いたい方にはおすすめしません。,positive,positive,positive
75,75_15,sales,14,0.7,9,0.75,332.0,0.7632183908045977,1,22,高性能で壊れないので、1度買えば何年も使えます。,positive,positive,positive
75,75_16,sales,15,0.75,10,0.8333333333333334,344.0,0.7908045977011494,1,8,いかがでしょうか。,neutral,neutral,neutral
75,75_17,user,16,0.8,,,362.0,0.832183908045977,1,22,3つの中で特におすすめのイヤホンはありますか？,,,
75,75_18,sales,17,0.85,11,0.9166666666666666,382.0,0.8781609195402299,1,31,お客様の求めるところによって、おすすめするイヤホンは変わりますね。。,negative,negative,negative
75,75_19,user,18,0.9,,,405.0,0.9310344827586207,1,14,高品質なものがやはり良いです。,,,
75,75_20,sales,19,0.95,12,1.0,421.0,0.967816091954023,1,28,ではすべてが取り揃えられたProのご購入をおすすめします。,positive,positive,positive
75,75_21,user,20,1.0,,,435.0,1.0,1,11,そうですか。分かりました。,,,
76,76_1,sales,0,0.0,0,0.0,0.0,0.0,1,45,こんにちは！イヤホンに興味を持っていただきありがとうございます。本日はよろしくお願いいたします。,positive,positive,neutral
76,76_2,user,1,0.06666666666666667,,,22.0,0.054187192118226604,1,21,こんにちは。こちらこそよろしくお願い致します。,,,
76,76_3,sales,2,0.13333333333333333,1,0.1111111111111111,40.0,0.09852216748768473,1,24,イヤホンを選ぶ際に重視したい点をお聞かせ願います。,neutral,positive,neutral
76,76_4,user,3,0.2,,,63.0,0.15517241379310345,1,15,コスパの良い商品を求めています。,,,
76,76_5,sales,4,0.26666666666666666,2,0.2222222222222222,84.0,0.20689655172413793,3,49,"一番お安いモデルはAeroSound Air-Buds Liteで、1万1,000円（税込）でお求めいただけます。",neutral,neutral,neutral
76,76_6,user,5,0.3333333333333333,,,150.0,0.3694581280788177,1,34,11000のモデルと22000円のモデルの大きな違いを教えてください。,,,
76,76_7,sales,6,0.4,3,0.3333333333333333,170.0,0.4187192118226601,1,25,"1万1,000円のモデルには防水機能が付いていません。",positive,neutral,neutral
76,76_8,sales,7,0.4666666666666667,4,0.4444444444444444,199.0,0.49014778325123154,1,54,2万2000円のモデルは防水機能が付いており、ノイズキャンセリングも付いているので雑音や周囲の声も制御できます。,positive,neutral,neutral
76,76_9,user,8,0.5333333333333333,,,217.0,0.5344827586206896,1,26,それは大きいですね。音の違いはどのような感じでしょうか？,,,
76,76_10,sales,9,0.6,5,0.5555555555555556,258.0,0.6354679802955665,1,53,"3つとも高音質な音響を提供していますが、2万2,000円の方は幅広い音楽ジャンルでも言葉一つ一つを聞き取れます。",negative,neutral,negative
76,76_11,sales,10,0.6666666666666666,6,0.6666666666666666,272.0,0.6699507389162561,1,26,Liteでもポップミュージックなら楽しく鑑賞できます,negative,negative,negative
76,76_12,user,11,0.7333333333333333,,,336.0,0.8275862068965517,1,33,そうなのですね。色々とありがとうございました。参考にさせていただきます。,,,
76,76_13,sales,12,0.8,7,0.7777777777777778,346.0,0.8522167487684729,1,13,他に何かご質問はありますか？,neutral,neutral,neutral
76,76_14,user,13,0.8666666666666667,,,375.0,0.9236453201970444,1,19,もう特にないです。ありがとうございました。,,,
76,76_15,sales,14,0.9333333333333333,8,0.8888888888888888,391.0,0.9630541871921182,1,26,承知しました。モデルのご購入を検討いただけると幸いです。,neutral,neutral,neutral
76,76_16,sales,15,1.0,9,1.0,406.0,1.0,1,20,ありがとうございました。では失礼いたします。,neutral,neutral,neutral
77,77_1,sales,0,0.0,0,0.0,0.0,0.0,1,27,こんにちは！私はワイヤレスイヤホンのご案内専用Botです。,positive,neutral,neutral
77,77_2,sales,1,0.029411764705882353,1,0.047619047619047616,13.0,0.007965686274509803,1,18,あなたに最適なイヤホンをご案内します。,neutral,neutral,neutral
77,77_3,user,2,0.058823529411764705,,,13.0,0.007965686274509803,1,5,こんにちは。,,,
77,77_4,user,3,0.08823529411764706,,,22.0,0.013480392156862746,1,6,お願いします,,,
77,77_5,sales,4,0.11764705882352941,2,0.09523809523809523,54.0,0.03308823529411765,1,16,どのようなイヤホンをお探しですか？,neutral,positive,neutral
77,77_6,user,5,0.14705882352941177,,,101.0,0.061887254901960786,1,30,イヤホンを装着している間は、外部の会話が聞こえないイヤホンです。,,,
77,77_7,sales,6,0.17647058823529413,3,0.14285714285714285,114.0,0.06985294117647059,1,10,ありがとうございます。,positive,positive,neutral
77,77_8,sales,7,0.20588235294117646,4,0.19047619047619047,140.0,0.0857843137254902,1,18,通勤もしくは通学などご使用されますか？,neutral,positive,neutral
77,77_9,user,8,0.23529411764705882,,,225.0,0.13786764705882354,1,56,通勤通学ではありませんが、電車を使ったときに効果があるものが欲しいと思っています。そうでない時も家の中でも使いますが。,,,
77,77_10,sales,9,0.2647058823529412,5,0.23809523809523808,239.0,0.14644607843137256,1,7,承知致しました,positive,positive,neutral
77,77_11,sales,10,0.29411764705882354,6,0.2857142857142857,266.0,0.16299019607843138,1,25,普段スマートフォンで会話されることも多いでしょうか？,neutral,positive,neutral
77,77_12,user,11,0.3235294117647059,,,275.0,0.16850490196078433,1,2,はい,,,
77,77_13,sales,12,0.35294117647058826,7,0.3333333333333333,310.0,0.18995098039215685,1,10,ありがとうございます。,positive,neutral,neutral
77,77_14,sales,13,0.38235294117647056,8,0.38095238095238093,341.0,0.20894607843137256,1,15,おススメのイヤホンを選定します。,neutral,neutral,neutral
77,77_16,sales,14,0.4117647058823529,9,0.42857142857142855,371.0,0.22732843137254902,1,14,こちらのモデルをお勧めします。,neutral,neutral,negative
77,77_17,user,15,0.4411764705882353,,,434.0,0.2659313725490196,1,57,最高グレードですから、きっと音質は一番いいのでしょうが、お値段が高すぎますね。どうしてこんなに値段の差があるのでしょうか？,,,
77,77_18,sales,16,0.47058823529411764,10,0.47619047619047616,486.0,0.2977941176470588,1,21,はい、まず前提とて音質はどのモデルも同じです。,positive,positive,neutral
77,77_19,sales,17,0.5,11,0.5238095238095238,594.0,0.3639705882352941,6,62,モデル別の値段の違いは ・ノイズキャンセリング機能の有無 ・ワイヤレス充電機能 ・防水・防塵対応 ・再生時間の長さ などが異なります・,positive,positive,neutral
77,77_20,sales,18,0.5294117647058824,12,0.5714285714285714,676.0,0.41421568627450983,2,65,今回ご案内したProモデルは ノイズキャンセリング機能に加え、会話検知機能、適応型外部音取り込みモード、音量自動調整機能が内蔵されています。,positive,positive,positive
77,77_21,user,19,0.5588235294117647,,,723.0,0.4430147058823529,1,15,適応型外部音取り込みモードとは？,,,
77,77_22,sales,20,0.5882352941176471,13,0.6190476190476191,786.0,0.48161764705882354,2,99,周りの状況や環境に応じて音の聞こえ方を自動で調整してくれるモードです。 さらに、会話を始めると相手の声を聞き取りやすく拾ってくれたり、再生中のコンテンツの音量を環境に応じて調整してくれる機能が含まれています,positive,positive,positive
77,77_23,sales,21,0.6176470588235294,14,0.6666666666666666,857.0,0.5251225490196079,1,50,電車内で使用される場合、ノイズキャンセリングによって駅のアナウンスを聞き逃すといったことも避けられます。,positive,positive,positive
77,77_24,user,22,0.6470588235294118,,,879.0,0.5386029411764706,1,5,便利ですね,,,
77,77_25,sales,23,0.6764705882352942,15,0.7142857142857143,922.0,0.5649509803921569,1,24,はい、お客様が何を求められるかでお選びいただけます。,,,
77,77_26,user,24,0.7058823529411765,,,962.0,0.5894607843137255,1,41,ノイズキャンセリング機能と適応型外部音取り込みモードがあるのは、このモデルだけですか？,,,
77,77_27,sales,25,0.7352941176470589,16,0.7619047619047619,989.0,0.6060049019607843,1,16,はい、Proモデルのみ内蔵されます。,positive,positive,neutral
77,77_28,user,26,0.7647058823529411,,,1063.0,0.6513480392156863,1,27,適応型外部音取り込みモードだけでも、このモデルのみですか？,,,
77,77_29,sales,27,0.7941176470588235,17,0.8095238095238095,1159.0,0.710171568627451,2,80,はい、適応型外部音取り込みモードはProモデルのみとなりますが、ノイズキャンセリング機能はミドルエンドモデルのAeroSound Air-Budsにも搭載されております。,positive,positive,positive
77,77_31,user,28,0.8235294117647058,,,1209.0,0.7408088235294118,1,17,充電時間はそれぞれどのくらいですか？,,,
77,77_32,sales,29,0.8529411764705882,18,0.8571428571428571,1284.0,0.7867647058823529,5,40,どちらも充電ケースにイヤホンを入れて 5 分間の充電で、最長 1 時間の音楽再生が可能です。,positive,positive,positive
77,77_33,user,30,0.8823529411764706,,,1358.0,0.8321078431372549,1,26,Proにとても興味を持ちましたが、お値段だけ迷いました,,,
77,77_34,sales,31,0.9117647058823529,19,0.9047619047619048,1384.0,0.8480392156862745,1,10,ありがとうございます。,neutral,neutral,neutral
77,77_35,sales,32,0.9411764705882353,20,0.9523809523809523,1464.0,0.8970588235294118,1,56,ノイズキャンセリング機能はどちらにも搭載されてますので、まずはミドルエンドをご使用いただくのもよいかもしれませんね。,positive,positive,positive
77,77_36,user,33,0.9705882352941176,,,1620.0,0.9926470588235294,1,72,そうですね。それではProではないほうを購入しようと思います。私に必要な部分について詳しく教えてくださったので、よくわかりました。ありがとうございました。,,,
77,77_37,sales,34,1.0,21,1.0,1632.0,1.0,1,11,ありがとうございました,neutral,neutral,neutral
78,78_1,sales,0,0.0,0,0.0,0.0,0.0,1,27,こんにちわ！私はワイヤレスイヤホンのご案内専用Botです。,positive,positive,positive
78,78_2,sales,1,0.02857142857142857,1,0.043478260869565216,14.0,0.009389671361502348,1,18,あなたに最適なイヤホンをご案内します。,positive,positive,positive
78,78_3,user,2,0.05714285714285714,,,35.0,0.023474178403755867,1,15,こんにちは。よろしくお願いします。,,,
78,78_4,sales,3,0.08571428571428572,2,0.08695652173913043,60.0,0.04024144869215292,1,16,どのようなイヤホンをお探しですか？,positive,positive,positive
78,78_5,user,4,0.11428571428571428,,,76.0,0.05097250167672703,1,21,コスパの良いイヤホンが欲しいと思っています。,,,
78,78_6,sales,5,0.14285714285714285,3,0.13043478260869565,86.0,0.05767940979208585,1,10,ありがとうございます。,positive,positive,positive
78,78_7,sales,6,0.17142857142857143,4,0.17391304347826086,122.0,0.0818242790073776,1,29,普段イヤホンをご使用される時はどのようなシーンが多いですか？,positive,positive,positive
78,78_8,user,7,0.2,,,179.0,0.12005365526492287,1,40,毎朝ストレッチをしながら音楽を聞いていますが、早朝なのでいつもイヤホンをしています。,,,
78,78_9,sales,8,0.22857142857142856,5,0.21739130434782608,193.0,0.12944332662642521,1,10,ありがとうございます。,positive,positive,positive
78,78_10,sales,9,0.2571428571428571,6,0.2608695652173913,256.0,0.17169684775318578,1,28,より静かな環境で音楽が聴けるとストレッチもはかどりますね。,neutral,positive,neutral
78,78_11,sales,10,0.2857142857142857,7,0.30434782608695654,279.0,0.18712273641851107,1,15,会話されることも多いでしょうか？,neutral,positive,neutral
78,78_12,user,11,0.3142857142857143,,,330.0,0.22132796780684105,1,46,朝5時頃にストレッチをしているので、その頃はまだ家族も寝ていて、会話することはほとんどありません。,,,
78,78_13,sales,12,0.34285714285714286,8,0.34782608695652173,345.0,0.23138832997987926,1,10,ありがとうございます。,positive,positive,positive
78,78_14,sales,13,0.37142857142857144,9,0.391304347826087,375.0,0.2515090543259557,1,27,ではイヤホンを使われるのは早朝のみという感じでしょうか？,positive,positive,positive
78,78_15,user,14,0.4,,,445.0,0.29845741113346747,1,51,習慣としてイヤホンを使用するのは早朝が多いですが、他の時間帯にイヤホンを使わないというわけではありません。,,,
78,78_16,sales,15,0.42857142857142855,10,0.43478260869565216,458.0,0.3071763916834339,1,7,承知致しました。,positive,positive,positive
78,78_17,sales,16,0.45714285714285713,11,0.4782608695652174,518.0,0.3474178403755869,1,19,通勤や通学で使用されることはありますか？,positive,positive,positive
78,78_18,user,17,0.4857142857142857,,,570.0,0.3822937625754527,1,48,通勤時にイヤホンを使うことはありますが、紛失が怖いので、必ず有線のイヤホンを使用するようにしています。,,,
78,78_19,sales,18,0.5142857142857142,12,0.5217391304347826,588.0,0.39436619718309857,1,7,承知致しました。,positive,positive,positive
78,78_20,sales,19,0.5428571428571428,13,0.5652173913043478,653.0,0.4379610999329309,1,39,では基本的に室内でワイヤレスイヤホンをご使用されるイメージでよろしかったですか？,positive,positive,positive
78,78_21,user,20,0.5714285714285714,,,673.0,0.45137491616364855,1,2,はい。,,,
78,78_22,sales,21,0.6,14,0.6086956521739131,685.0,0.45942320590207913,1,10,ありがとうございます。,positive,positive,positive
78,78_24,sales,22,0.6285714285714286,15,0.6521739130434783,756.0,0.5070422535211268,1,14,こちらのモデルがおススメです。,positive,positive,positive
78,78_25,user,23,0.6571428571428571,,,809.0,0.5425888665325285,1,41,このモデルは、防水機能がついていないので、万一のことを考えると、違うものがよいと思います。,,,
78,78_26,sales,24,0.6857142857142857,16,0.6956521739130435,823.0,0.5519785378940308,1,7,承知致しました,positive,positive,positive
78,78_28,sales,25,0.7142857142857143,17,0.7391304347826086,882.0,0.5915492957746479,1,19,防水機能ありのモデルはこちらになります。,positive,positive,positive
78,78_29,user,26,0.7428571428571429,,,925.0,0.6203890006706908,1,27,防塵・耐水性能のIP54について詳しく説明してください。,,,
78,78_30,sales,27,0.7714285714285715,18,0.782608695652174,936.0,0.6277665995975855,1,9,少々お待ちください,positive,positive,positive
78,78_31,sales,28,0.8,19,0.8260869565217391,1129.0,0.7572099262240107,3,106,IP表記は、２つの数字の組み合わせです。防水は、第2特性の数字で知ることができます。 第一特性5:塵埃の侵入を完全に防止できないが電子機器の動作には問題がない 第二特性4:あらゆる方向からの水の飛まつによって機器が影響を受けない,positive,positive,positive
78,78_32,user,29,0.8285714285714286,,,1200.0,0.8048289738430584,1,18,屋内で使用する分には、十分な性能ですね。,,,
78,78_33,sales,30,0.8571428571428571,20,0.8695652173913043,1213.0,0.8135479543930249,1,10,そのように思われます。,positive,positive,positive
78,78_34,user,31,0.8857142857142857,,,1227.0,0.8229376257545271,1,26,このモデルを生産しているメーカーの名前を教えて下さい。,,,
78,78_35,sales,32,0.9142857142857143,21,0.9130434782608695,1337.0,0.8967136150234741,1,9,少々お待ちください,positive,positive,positive
78,78_36,sales,33,0.9428571428571428,22,0.9565217391304348,1462.0,0.9805499664654594,1,13,AeroSounds社です。,positive,positive,positive
78,78_37,user,34,0.9714285714285714,,,1477.0,0.9906103286384976,1,58,ストレッチをしながら使用するのにちょうどいいモデルだと思いますので、こちらを購入したいと思います。ありがとうございました。,,,
78,78_38,sales,35,1.0,23,1.0,1491.0,1.0,1,11,ありがとうございました,positive,positive,positive
79,79_1,sales,0,0.0,0,0.0,0.0,0.0,1,30,こんにちは。イヤホンに興味を持っていただき、ありがとうございます。,neutral,neutral,neutral
79,79_2,user,1,0.03225806451612903,,,37.0,0.0285935085007728,1,32,自分に適したイヤホンを見つけたいと思います。よろしくおねがいします。,,,
79,79_3,sales,2,0.06451612903225806,1,0.05,77.0,0.059505409582689336,1,31,よろしくお願いします。イヤホンを選ぶ際に重視しているのは何ですか？,positive,positive,neutral
